load_zone,date_time_UTC,date_time_HST,system_load
Oahu,2008-03-04 09:00:00+00,3/3/2008 23:00,138.77
Oahu,2008-03-04 10:00:00+00,3/4/2008 0:00,134.5
Oahu,2008-03-04 11:00:00+00,3/4/2008 1:00,133.7
Oahu,2008-03-04 12:00:00+00,3/4/2008 2:00,118.69
Oahu,2008-03-04 13:00:00+00,3/4/2008 3:00,27
Oahu,2008-03-04 14:00:00+00,3/4/2008 4:00,26.97
Oahu,2008-03-04 15:00:00+00,3/4/2008 5:00,27.91
Oahu,2008-03-04 16:00:00+00,3/4/2008 6:00,134.88
Oahu,2008-03-04 17:00:00+00,3/4/2008 7:00,136.27
Oahu,2008-03-04 18:00:00+00,3/4/2008 8:00,137.54
Oahu,2008-03-04 19:00:00+00,3/4/2008 9:00,140.28
Oahu,2008-03-04 20:00:00+00,3/4/2008 10:00,141.63
Oahu,2008-03-04 21:00:00+00,3/4/2008 11:00,142.25
Oahu,2008-03-04 22:00:00+00,3/4/2008 12:00,142.75
Oahu,2008-03-04 23:00:00+00,3/4/2008 13:00,143.45
Oahu,2008-03-05 00:00:00+00,3/4/2008 14:00,144.92
Oahu,2008-03-05 01:00:00+00,3/4/2008 15:00,145.56
Oahu,2008-03-05 02:00:00+00,3/4/2008 16:00,144.69
Oahu,2008-03-05 03:00:00+00,3/4/2008 17:00,144.7
Oahu,2008-03-05 04:00:00+00,3/4/2008 18:00,145.73
Oahu,2008-03-05 05:00:00+00,3/4/2008 19:00,150.37
Oahu,2008-03-05 06:00:00+00,3/4/2008 20:00,145.6
Oahu,2008-03-05 07:00:00+00,3/4/2008 21:00,142.24
Oahu,2008-03-05 08:00:00+00,3/4/2008 22:00,139.67
Oahu,2008-03-05 09:00:00+00,3/4/2008 23:00,137.8
Oahu,2008-03-05 10:00:00+00,3/5/2008 0:00,133.63
Oahu,2008-03-05 11:00:00+00,3/5/2008 1:00,126.33
Oahu,2008-03-05 12:00:00+00,3/5/2008 2:00,95.83
Oahu,2008-03-05 13:00:00+00,3/5/2008 3:00,27.76
Oahu,2008-03-05 14:00:00+00,3/5/2008 4:00,27.91
Oahu,2008-03-05 15:00:00+00,3/5/2008 5:00,134.07
Oahu,2008-03-05 16:00:00+00,3/5/2008 6:00,136.67
Oahu,2008-03-05 17:00:00+00,3/5/2008 7:00,138.17
Oahu,2008-03-05 18:00:00+00,3/5/2008 8:00,138.67
Oahu,2008-03-05 19:00:00+00,3/5/2008 9:00,141.35
Oahu,2008-03-05 20:00:00+00,3/5/2008 10:00,142.31
Oahu,2008-03-05 21:00:00+00,3/5/2008 11:00,142.91
Oahu,2008-03-05 22:00:00+00,3/5/2008 12:00,143.65
Oahu,2008-03-05 23:00:00+00,3/5/2008 13:00,143.79
Oahu,2008-03-06 00:00:00+00,3/5/2008 14:00,144.05
Oahu,2008-03-06 01:00:00+00,3/5/2008 15:00,144.82
Oahu,2008-03-06 02:00:00+00,3/5/2008 16:00,145.83
Oahu,2008-03-06 03:00:00+00,3/5/2008 17:00,145.56
Oahu,2008-03-06 04:00:00+00,3/5/2008 18:00,146.78
Oahu,2008-03-06 05:00:00+00,3/5/2008 19:00,146.37
Oahu,2008-03-06 06:00:00+00,3/5/2008 20:00,145.5
Oahu,2008-03-06 07:00:00+00,3/5/2008 21:00,142.49
Oahu,2008-03-06 08:00:00+00,3/5/2008 22:00,138.98
Oahu,2008-03-06 09:00:00+00,3/5/2008 23:00,135.62
Oahu,2008-03-06 10:00:00+00,3/6/2008 0:00,135.48
Oahu,2008-03-06 11:00:00+00,3/6/2008 1:00,133.59
Oahu,2008-03-06 12:00:00+00,3/6/2008 2:00,107.14
Oahu,2008-03-06 13:00:00+00,3/6/2008 3:00,27.84
Oahu,2008-03-06 14:00:00+00,3/6/2008 4:00,100.79
Oahu,2008-03-06 15:00:00+00,3/6/2008 5:00,134.16
Oahu,2008-03-06 16:00:00+00,3/6/2008 6:00,136.84
Oahu,2008-03-06 17:00:00+00,3/6/2008 7:00,139.37
Oahu,2008-03-06 18:00:00+00,3/6/2008 8:00,138.75
Oahu,2008-03-06 19:00:00+00,3/6/2008 9:00,141.07
Oahu,2008-03-06 20:00:00+00,3/6/2008 10:00,141.98
Oahu,2008-03-06 21:00:00+00,3/6/2008 11:00,142.49
Oahu,2008-03-06 22:00:00+00,3/6/2008 12:00,143.03
Oahu,2008-03-06 23:00:00+00,3/6/2008 13:00,143.12
Oahu,2008-03-07 00:00:00+00,3/6/2008 14:00,142.76
Oahu,2008-03-07 01:00:00+00,3/6/2008 15:00,142.93
Oahu,2008-03-07 02:00:00+00,3/6/2008 16:00,144.77
Oahu,2008-03-07 03:00:00+00,3/6/2008 17:00,144.15
Oahu,2008-03-07 04:00:00+00,3/6/2008 18:00,143.16
Oahu,2008-03-07 05:00:00+00,3/6/2008 19:00,143.83
Oahu,2008-03-07 06:00:00+00,3/6/2008 20:00,143.45
Oahu,2008-03-07 07:00:00+00,3/6/2008 21:00,143.08
Oahu,2008-03-07 08:00:00+00,3/6/2008 22:00,142.44
Oahu,2008-03-07 09:00:00+00,3/6/2008 23:00,141.37
Oahu,2008-03-07 10:00:00+00,3/7/2008 0:00,136.5
Oahu,2008-03-07 11:00:00+00,3/7/2008 1:00,130.93
Oahu,2008-03-07 12:00:00+00,3/7/2008 2:00,107.97
Oahu,2008-03-07 13:00:00+00,3/7/2008 3:00,27.89
Oahu,2008-03-07 14:00:00+00,3/7/2008 4:00,97.85
Oahu,2008-03-07 15:00:00+00,3/7/2008 5:00,133.28
Oahu,2008-03-07 16:00:00+00,3/7/2008 6:00,136.24
Oahu,2008-03-07 17:00:00+00,3/7/2008 7:00,137.86
Oahu,2008-03-07 18:00:00+00,3/7/2008 8:00,138.67
Oahu,2008-03-07 19:00:00+00,3/7/2008 9:00,140.49
Oahu,2008-03-07 20:00:00+00,3/7/2008 10:00,141.35
Oahu,2008-03-07 21:00:00+00,3/7/2008 11:00,142.45
Oahu,2008-03-07 22:00:00+00,3/7/2008 12:00,140.68
Oahu,2008-03-07 23:00:00+00,3/7/2008 13:00,143.11
Oahu,2008-03-08 00:00:00+00,3/7/2008 14:00,142.49
Oahu,2008-03-08 01:00:00+00,3/7/2008 15:00,142.64
Oahu,2008-03-08 02:00:00+00,3/7/2008 16:00,142.72
Oahu,2008-03-08 03:00:00+00,3/7/2008 17:00,142.11
Oahu,2008-03-08 04:00:00+00,3/7/2008 18:00,142.01
Oahu,2008-03-08 05:00:00+00,3/7/2008 19:00,142.98
Oahu,2008-03-08 06:00:00+00,3/7/2008 20:00,141.74
Oahu,2008-03-08 07:00:00+00,3/7/2008 21:00,139.12
Oahu,2008-03-08 08:00:00+00,3/7/2008 22:00,139.64
Oahu,2008-03-08 09:00:00+00,3/7/2008 23:00,138.42
Oahu,2008-03-08 10:00:00+00,3/8/2008 0:00,135.15
Oahu,2008-03-08 11:00:00+00,3/8/2008 1:00,134.43
Oahu,2008-03-08 12:00:00+00,3/8/2008 2:00,131.24
Oahu,2008-03-08 13:00:00+00,3/8/2008 3:00,123.08
Oahu,2008-03-08 14:00:00+00,3/8/2008 4:00,111.84
Oahu,2008-03-08 15:00:00+00,3/8/2008 5:00,129.16
Oahu,2008-03-08 16:00:00+00,3/8/2008 6:00,133.95
Oahu,2008-03-08 17:00:00+00,3/8/2008 7:00,135.19
Oahu,2008-03-08 18:00:00+00,3/8/2008 8:00,137.55
Oahu,2008-03-08 19:00:00+00,3/8/2008 9:00,139.22
Oahu,2008-03-08 20:00:00+00,3/8/2008 10:00,140.66
Oahu,2008-03-08 21:00:00+00,3/8/2008 11:00,140.83
Oahu,2008-03-08 22:00:00+00,3/8/2008 12:00,140.97
Oahu,2008-03-08 23:00:00+00,3/8/2008 13:00,140.73
Oahu,2008-03-09 00:00:00+00,3/8/2008 14:00,140.56
Oahu,2008-03-09 01:00:00+00,3/8/2008 15:00,139.96
Oahu,2008-03-09 02:00:00+00,3/8/2008 16:00,140.51
Oahu,2008-03-09 03:00:00+00,3/8/2008 17:00,140.72
Oahu,2008-03-09 04:00:00+00,3/8/2008 18:00,140.34
Oahu,2008-03-09 05:00:00+00,3/8/2008 19:00,142.24
Oahu,2008-03-09 06:00:00+00,3/8/2008 20:00,141.94
Oahu,2008-03-09 07:00:00+00,3/8/2008 21:00,139.8
Oahu,2008-03-09 08:00:00+00,3/8/2008 22:00,139.96
Oahu,2008-03-09 09:00:00+00,3/8/2008 23:00,137.78
Oahu,2008-03-09 10:00:00+00,3/9/2008 0:00,138.89
Oahu,2008-03-09 11:00:00+00,3/9/2008 1:00,133.88
Oahu,2008-03-09 12:00:00+00,3/9/2008 2:00,130.16
Oahu,2008-03-09 13:00:00+00,3/9/2008 3:00,118.59
Oahu,2008-03-09 14:00:00+00,3/9/2008 4:00,106.81
Oahu,2008-03-09 15:00:00+00,3/9/2008 5:00,123.96
Oahu,2008-03-09 16:00:00+00,3/9/2008 6:00,131.97
Oahu,2008-03-09 17:00:00+00,3/9/2008 7:00,134.98
Oahu,2008-03-09 18:00:00+00,3/9/2008 8:00,136.21
Oahu,2008-03-09 19:00:00+00,3/9/2008 9:00,138.12
Oahu,2008-03-09 20:00:00+00,3/9/2008 10:00,139.75
Oahu,2008-03-09 21:00:00+00,3/9/2008 11:00,139.71
Oahu,2008-03-09 22:00:00+00,3/9/2008 12:00,139.9
Oahu,2008-03-09 23:00:00+00,3/9/2008 13:00,140.27
Oahu,2008-03-10 00:00:00+00,3/9/2008 14:00,139.07
Oahu,2008-03-10 01:00:00+00,3/9/2008 15:00,139.1
Oahu,2008-03-10 02:00:00+00,3/9/2008 16:00,138.98
Oahu,2008-03-10 03:00:00+00,3/9/2008 17:00,140.34
Oahu,2008-03-10 04:00:00+00,3/9/2008 18:00,141.65
Oahu,2008-03-10 05:00:00+00,3/9/2008 19:00,143.43
Oahu,2008-03-10 06:00:00+00,3/9/2008 20:00,143.06
Oahu,2008-03-10 07:00:00+00,3/9/2008 21:00,143.99
Oahu,2008-03-10 08:00:00+00,3/9/2008 22:00,142.15
Oahu,2008-03-10 09:00:00+00,3/9/2008 23:00,138.07
Oahu,2008-03-10 10:00:00+00,3/10/2008 0:00,138.39
Oahu,2008-03-10 11:00:00+00,3/10/2008 1:00,135.53
Oahu,2008-03-10 12:00:00+00,3/10/2008 2:00,133.28
Oahu,2008-03-10 13:00:00+00,3/10/2008 3:00,124.08
Oahu,2008-03-10 14:00:00+00,3/10/2008 4:00,129.12
Oahu,2008-03-10 15:00:00+00,3/10/2008 5:00,135.56
Oahu,2008-03-10 16:00:00+00,3/10/2008 6:00,138.3
Oahu,2008-03-10 17:00:00+00,3/10/2008 7:00,141.31
Oahu,2008-03-10 18:00:00+00,3/10/2008 8:00,142.37
Oahu,2008-03-10 19:00:00+00,3/10/2008 9:00,145.65
Oahu,2008-03-10 20:00:00+00,3/10/2008 10:00,144.76
Oahu,2008-03-10 21:00:00+00,3/10/2008 11:00,143.53
Oahu,2008-03-10 22:00:00+00,3/10/2008 12:00,143.55
Oahu,2008-03-10 23:00:00+00,3/10/2008 13:00,143.92
Oahu,2008-03-11 00:00:00+00,3/10/2008 14:00,143.77
Oahu,2008-03-11 01:00:00+00,3/10/2008 15:00,145.44
Oahu,2008-03-11 02:00:00+00,3/10/2008 16:00,144.56
Oahu,2008-03-11 03:00:00+00,3/10/2008 17:00,143.77
Oahu,2008-03-11 04:00:00+00,3/10/2008 18:00,144.08
Oahu,2008-03-11 05:00:00+00,3/10/2008 19:00,147.83
Oahu,2008-03-11 06:00:00+00,3/10/2008 20:00,144.67
Oahu,2008-03-11 07:00:00+00,3/10/2008 21:00,142.13
Oahu,2008-03-11 08:00:00+00,3/10/2008 22:00,138.33
Oahu,2008-03-11 09:00:00+00,3/10/2008 23:00,139.54
Oahu,2008-03-11 10:00:00+00,3/11/2008 0:00,135.75
Oahu,2008-03-11 11:00:00+00,3/11/2008 1:00,134.21
Oahu,2008-03-11 12:00:00+00,3/11/2008 2:00,134.02
Oahu,2008-03-11 13:00:00+00,3/11/2008 3:00,131.75
Oahu,2008-03-11 14:00:00+00,3/11/2008 4:00,133.04
Oahu,2008-03-11 15:00:00+00,3/11/2008 5:00,134.46
Oahu,2008-03-11 16:00:00+00,3/11/2008 6:00,137.93
Oahu,2008-03-11 17:00:00+00,3/11/2008 7:00,139.43
Oahu,2008-03-11 18:00:00+00,3/11/2008 8:00,139.68
Oahu,2008-03-11 19:00:00+00,3/11/2008 9:00,141.19
Oahu,2008-03-11 20:00:00+00,3/11/2008 10:00,142.87
Oahu,2008-03-11 21:00:00+00,3/11/2008 11:00,143.23
Oahu,2008-03-11 22:00:00+00,3/11/2008 12:00,143.81
Oahu,2008-03-11 23:00:00+00,3/11/2008 13:00,142.46
Oahu,2008-03-12 00:00:00+00,3/11/2008 14:00,140.03
Oahu,2008-03-12 01:00:00+00,3/11/2008 15:00,139.72
Oahu,2008-03-12 02:00:00+00,3/11/2008 16:00,139.98
Oahu,2008-03-12 03:00:00+00,3/11/2008 17:00,139.03
Oahu,2008-03-12 04:00:00+00,3/11/2008 18:00,138.54
Oahu,2008-03-12 05:00:00+00,3/11/2008 19:00,141.52
Oahu,2008-03-12 06:00:00+00,3/11/2008 20:00,139.36
Oahu,2008-03-12 07:00:00+00,3/11/2008 21:00,140.71
Oahu,2008-03-12 08:00:00+00,3/11/2008 22:00,139.46
Oahu,2008-03-12 09:00:00+00,3/11/2008 23:00,138.2
Oahu,2008-03-12 10:00:00+00,3/12/2008 0:00,125.78
Oahu,2008-03-12 11:00:00+00,3/12/2008 1:00,133.84
Oahu,2008-03-12 12:00:00+00,3/12/2008 2:00,132.07
Oahu,2008-03-12 13:00:00+00,3/12/2008 3:00,130.05
Oahu,2008-03-12 14:00:00+00,3/12/2008 4:00,130.24
Oahu,2008-03-12 15:00:00+00,3/12/2008 5:00,134.19
Oahu,2008-03-12 16:00:00+00,3/12/2008 6:00,137
Oahu,2008-03-12 17:00:00+00,3/12/2008 7:00,139.31
Oahu,2008-03-12 18:00:00+00,3/12/2008 8:00,138.15
Oahu,2008-03-12 19:00:00+00,3/12/2008 9:00,140.52
Oahu,2008-03-12 20:00:00+00,3/12/2008 10:00,138
Oahu,2008-03-12 21:00:00+00,3/12/2008 11:00,140.32
Oahu,2008-03-12 22:00:00+00,3/12/2008 12:00,139.74
Oahu,2008-03-12 23:00:00+00,3/12/2008 13:00,140.37
Oahu,2008-03-13 00:00:00+00,3/12/2008 14:00,141.15
Oahu,2008-03-13 01:00:00+00,3/12/2008 15:00,138.9
Oahu,2008-03-13 02:00:00+00,3/12/2008 16:00,141.27
Oahu,2008-03-13 03:00:00+00,3/12/2008 17:00,139.92
Oahu,2008-03-13 04:00:00+00,3/12/2008 18:00,139.51
Oahu,2008-03-13 05:00:00+00,3/12/2008 19:00,141.64
Oahu,2008-03-13 06:00:00+00,3/12/2008 20:00,141.46
Oahu,2008-03-13 07:00:00+00,3/12/2008 21:00,139.66
Oahu,2008-03-13 08:00:00+00,3/12/2008 22:00,138.09
Oahu,2008-03-13 09:00:00+00,3/12/2008 23:00,135.81
Oahu,2008-03-13 10:00:00+00,3/13/2008 0:00,128.45
Oahu,2008-03-13 11:00:00+00,3/13/2008 1:00,90.31
Oahu,2008-03-13 12:00:00+00,3/13/2008 2:00,27.54
Oahu,2008-03-13 13:00:00+00,3/13/2008 3:00,27.38
Oahu,2008-03-13 14:00:00+00,3/13/2008 4:00,27.5
Oahu,2008-03-13 15:00:00+00,3/13/2008 5:00,93.05
Oahu,2008-03-13 16:00:00+00,3/13/2008 6:00,134.12
Oahu,2008-03-13 17:00:00+00,3/13/2008 7:00,136.86
Oahu,2008-03-13 18:00:00+00,3/13/2008 8:00,137.7
Oahu,2008-03-13 19:00:00+00,3/13/2008 9:00,138.31
Oahu,2008-03-13 20:00:00+00,3/13/2008 10:00,139.86
Oahu,2008-03-13 21:00:00+00,3/13/2008 11:00,139.14
Oahu,2008-03-13 22:00:00+00,3/13/2008 12:00,141.68
Oahu,2008-03-13 23:00:00+00,3/13/2008 13:00,141.18
Oahu,2008-03-14 00:00:00+00,3/13/2008 14:00,141.32
Oahu,2008-03-14 01:00:00+00,3/13/2008 15:00,142
Oahu,2008-03-14 02:00:00+00,3/13/2008 16:00,141.44
Oahu,2008-03-14 03:00:00+00,3/13/2008 17:00,140.83
Oahu,2008-03-14 04:00:00+00,3/13/2008 18:00,140.59
Oahu,2008-03-14 05:00:00+00,3/13/2008 19:00,142.23
Oahu,2008-03-14 06:00:00+00,3/13/2008 20:00,141.6
Oahu,2008-03-14 07:00:00+00,3/13/2008 21:00,138.13
Oahu,2008-03-14 08:00:00+00,3/13/2008 22:00,137.06
Oahu,2008-03-14 09:00:00+00,3/13/2008 23:00,134.63
Oahu,2008-03-14 10:00:00+00,3/14/2008 0:00,131.06
Oahu,2008-03-14 11:00:00+00,3/14/2008 1:00,89.97
Oahu,2008-03-14 12:00:00+00,3/14/2008 2:00,27.75
Oahu,2008-03-14 13:00:00+00,3/14/2008 3:00,27.53
Oahu,2008-03-14 14:00:00+00,3/14/2008 4:00,27.69
Oahu,2008-03-14 15:00:00+00,3/14/2008 5:00,93.14
Oahu,2008-03-14 16:00:00+00,3/14/2008 6:00,135.21
Oahu,2008-03-14 17:00:00+00,3/14/2008 7:00,137.92
Oahu,2008-03-14 18:00:00+00,3/14/2008 8:00,140.33
Oahu,2008-03-14 19:00:00+00,3/14/2008 9:00,140.4
Oahu,2008-03-14 20:00:00+00,3/14/2008 10:00,141.83
Oahu,2008-03-14 21:00:00+00,3/14/2008 11:00,142.65
Oahu,2008-03-14 22:00:00+00,3/14/2008 12:00,143.15
Oahu,2008-03-14 23:00:00+00,3/14/2008 13:00,143.39
Oahu,2008-03-15 00:00:00+00,3/14/2008 14:00,143.14
Oahu,2008-03-15 01:00:00+00,3/14/2008 15:00,140.43
Oahu,2008-03-15 02:00:00+00,3/14/2008 16:00,140.38
Oahu,2008-03-15 03:00:00+00,3/14/2008 17:00,139.31
Oahu,2008-03-15 04:00:00+00,3/14/2008 18:00,138.57
Oahu,2008-03-15 05:00:00+00,3/14/2008 19:00,139.7
Oahu,2008-03-15 06:00:00+00,3/14/2008 20:00,138.78
Oahu,2008-03-15 07:00:00+00,3/14/2008 21:00,138.8
Oahu,2008-03-15 08:00:00+00,3/14/2008 22:00,137.14
Oahu,2008-03-15 09:00:00+00,3/14/2008 23:00,135.45
Oahu,2008-03-15 10:00:00+00,3/15/2008 0:00,134.87
Oahu,2008-03-15 11:00:00+00,3/15/2008 1:00,91.73
Oahu,2008-03-15 12:00:00+00,3/15/2008 2:00,27.85
Oahu,2008-03-15 13:00:00+00,3/15/2008 3:00,27.47
Oahu,2008-03-15 14:00:00+00,3/15/2008 4:00,27.46
Oahu,2008-03-15 15:00:00+00,3/15/2008 5:00,27.77
Oahu,2008-03-15 16:00:00+00,3/15/2008 6:00,93.46
Oahu,2008-03-15 17:00:00+00,3/15/2008 7:00,133.31
Oahu,2008-03-15 18:00:00+00,3/15/2008 8:00,136.13
Oahu,2008-03-15 19:00:00+00,3/15/2008 9:00,136.97
Oahu,2008-03-15 20:00:00+00,3/15/2008 10:00,138.53
Oahu,2008-03-15 21:00:00+00,3/15/2008 11:00,138.53
Oahu,2008-03-15 22:00:00+00,3/15/2008 12:00,138.87
Oahu,2008-03-15 23:00:00+00,3/15/2008 13:00,138.49
Oahu,2008-03-16 00:00:00+00,3/15/2008 14:00,137.8
Oahu,2008-03-16 01:00:00+00,3/15/2008 15:00,137.36
Oahu,2008-03-16 02:00:00+00,3/15/2008 16:00,137.36
Oahu,2008-03-16 03:00:00+00,3/15/2008 17:00,137.14
Oahu,2008-03-16 04:00:00+00,3/15/2008 18:00,137.13
Oahu,2008-03-16 05:00:00+00,3/15/2008 19:00,138.62
Oahu,2008-03-16 06:00:00+00,3/15/2008 20:00,140.97
Oahu,2008-03-16 07:00:00+00,3/15/2008 21:00,141.34
Oahu,2008-03-16 08:00:00+00,3/15/2008 22:00,139.11
Oahu,2008-03-16 09:00:00+00,3/15/2008 23:00,137.73
Oahu,2008-03-16 10:00:00+00,3/16/2008 0:00,134.14
Oahu,2008-03-16 11:00:00+00,3/16/2008 1:00,132.12
Oahu,2008-03-16 12:00:00+00,3/16/2008 2:00,119.84
Oahu,2008-03-16 13:00:00+00,3/16/2008 3:00,100.47
Oahu,2008-03-16 14:00:00+00,3/16/2008 4:00,96.53
Oahu,2008-03-16 15:00:00+00,3/16/2008 5:00,115.43
Oahu,2008-03-16 16:00:00+00,3/16/2008 6:00,131.94
Oahu,2008-03-16 17:00:00+00,3/16/2008 7:00,134.45
Oahu,2008-03-16 18:00:00+00,3/16/2008 8:00,137.03
Oahu,2008-03-16 19:00:00+00,3/16/2008 9:00,137.19
Oahu,2008-03-16 20:00:00+00,3/16/2008 10:00,136.56
Oahu,2008-03-16 21:00:00+00,3/16/2008 11:00,137.28
Oahu,2008-03-16 22:00:00+00,3/16/2008 12:00,137.35
Oahu,2008-03-16 23:00:00+00,3/16/2008 13:00,137.69
Oahu,2008-03-17 00:00:00+00,3/16/2008 14:00,137.59
Oahu,2008-03-17 01:00:00+00,3/16/2008 15:00,137.19
Oahu,2008-03-17 02:00:00+00,3/16/2008 16:00,136.74
Oahu,2008-03-17 03:00:00+00,3/16/2008 17:00,137.26
Oahu,2008-03-17 04:00:00+00,3/16/2008 18:00,136.73
Oahu,2008-03-17 05:00:00+00,3/16/2008 19:00,139.27
Oahu,2008-03-17 06:00:00+00,3/16/2008 20:00,139.73
Oahu,2008-03-17 07:00:00+00,3/16/2008 21:00,141.48
Oahu,2008-03-17 08:00:00+00,3/16/2008 22:00,138.88
Oahu,2008-03-17 09:00:00+00,3/16/2008 23:00,136.73
Oahu,2008-03-17 10:00:00+00,3/17/2008 0:00,93.22
Oahu,2008-03-17 11:00:00+00,3/17/2008 1:00,130.25
Oahu,2008-03-17 12:00:00+00,3/17/2008 2:00,110.49
Oahu,2008-03-17 13:00:00+00,3/17/2008 3:00,98.12
Oahu,2008-03-17 14:00:00+00,3/17/2008 4:00,107.34
Oahu,2008-03-17 15:00:00+00,3/17/2008 5:00,133.41
Oahu,2008-03-17 16:00:00+00,3/17/2008 6:00,136.54
Oahu,2008-03-17 17:00:00+00,3/17/2008 7:00,138.31
Oahu,2008-03-17 18:00:00+00,3/17/2008 8:00,140.8
Oahu,2008-03-17 19:00:00+00,3/17/2008 9:00,141.35
Oahu,2008-03-17 20:00:00+00,3/17/2008 10:00,138.78
Oahu,2008-03-17 21:00:00+00,3/17/2008 11:00,139.08
Oahu,2008-03-17 22:00:00+00,3/17/2008 12:00,139.61
Oahu,2008-03-17 23:00:00+00,3/17/2008 13:00,140.36
Oahu,2008-03-18 00:00:00+00,3/17/2008 14:00,139.66
Oahu,2008-03-18 01:00:00+00,3/17/2008 15:00,138.77
Oahu,2008-03-18 02:00:00+00,3/17/2008 16:00,136.12
Oahu,2008-03-18 03:00:00+00,3/17/2008 17:00,137.64
Oahu,2008-03-18 04:00:00+00,3/17/2008 18:00,137.87
Oahu,2008-03-18 05:00:00+00,3/17/2008 19:00,140.28
Oahu,2008-03-18 06:00:00+00,3/17/2008 20:00,138.61
Oahu,2008-03-18 07:00:00+00,3/17/2008 21:00,139.09
Oahu,2008-03-18 08:00:00+00,3/17/2008 22:00,137.89
Oahu,2008-03-18 09:00:00+00,3/17/2008 23:00,135.45
Oahu,2008-03-18 10:00:00+00,3/18/2008 0:00,94.62
Oahu,2008-03-18 11:00:00+00,3/18/2008 1:00,27.68
Oahu,2008-03-18 12:00:00+00,3/18/2008 2:00,27.32
Oahu,2008-03-18 13:00:00+00,3/18/2008 3:00,27.1
Oahu,2008-03-18 14:00:00+00,3/18/2008 4:00,27.23
Oahu,2008-03-18 15:00:00+00,3/18/2008 5:00,89.19
Oahu,2008-03-18 16:00:00+00,3/18/2008 6:00,133.84
Oahu,2008-03-18 17:00:00+00,3/18/2008 7:00,135.49
Oahu,2008-03-18 18:00:00+00,3/18/2008 8:00,137.95
Oahu,2008-03-18 19:00:00+00,3/18/2008 9:00,137.76
Oahu,2008-03-18 20:00:00+00,3/18/2008 10:00,139.4
Oahu,2008-03-18 21:00:00+00,3/18/2008 11:00,139.99
Oahu,2008-03-18 22:00:00+00,3/18/2008 12:00,140.01
Oahu,2008-03-18 23:00:00+00,3/18/2008 13:00,139.91
Oahu,2008-03-19 00:00:00+00,3/18/2008 14:00,139.47
Oahu,2008-03-19 01:00:00+00,3/18/2008 15:00,140.07
Oahu,2008-03-19 02:00:00+00,3/18/2008 16:00,138.56
Oahu,2008-03-19 03:00:00+00,3/18/2008 17:00,138.2
Oahu,2008-03-19 04:00:00+00,3/18/2008 18:00,138.18
Oahu,2008-03-19 05:00:00+00,3/18/2008 19:00,140.31
Oahu,2008-03-19 06:00:00+00,3/18/2008 20:00,139.91
Oahu,2008-03-19 07:00:00+00,3/18/2008 21:00,138.11
Oahu,2008-03-19 08:00:00+00,3/18/2008 22:00,139.25
Oahu,2008-03-19 09:00:00+00,3/18/2008 23:00,135.9
Oahu,2008-03-19 10:00:00+00,3/19/2008 0:00,117.99
Oahu,2008-03-19 11:00:00+00,3/19/2008 1:00,27.7
Oahu,2008-03-19 12:00:00+00,3/19/2008 2:00,27.18
Oahu,2008-03-19 13:00:00+00,3/19/2008 3:00,26.94
Oahu,2008-03-19 14:00:00+00,3/19/2008 4:00,27.12
Oahu,2008-03-19 15:00:00+00,3/19/2008 5:00,90.02
Oahu,2008-03-19 16:00:00+00,3/19/2008 6:00,134.06
Oahu,2008-03-19 17:00:00+00,3/19/2008 7:00,136.14
Oahu,2008-03-19 18:00:00+00,3/19/2008 8:00,137.4
Oahu,2008-03-19 19:00:00+00,3/19/2008 9:00,137.78
Oahu,2008-03-19 20:00:00+00,3/19/2008 10:00,137.92
Oahu,2008-03-19 21:00:00+00,3/19/2008 11:00,138.79
Oahu,2008-03-19 22:00:00+00,3/19/2008 12:00,138.56
Oahu,2008-03-19 23:00:00+00,3/19/2008 13:00,138.5
Oahu,2008-03-20 00:00:00+00,3/19/2008 14:00,138.4
Oahu,2008-03-20 01:00:00+00,3/19/2008 15:00,138.3
Oahu,2008-03-20 02:00:00+00,3/19/2008 16:00,138.2
Oahu,2008-03-20 03:00:00+00,3/19/2008 17:00,138.31
Oahu,2008-03-20 04:00:00+00,3/19/2008 18:00,138.14
Oahu,2008-03-20 05:00:00+00,3/19/2008 19:00,139.75
Oahu,2008-03-20 06:00:00+00,3/19/2008 20:00,139.86
Oahu,2008-03-20 07:00:00+00,3/19/2008 21:00,138.84
Oahu,2008-03-20 08:00:00+00,3/19/2008 22:00,137.06
Oahu,2008-03-20 09:00:00+00,3/19/2008 23:00,134.72
Oahu,2008-03-20 10:00:00+00,3/20/2008 0:00,125.89
Oahu,2008-03-20 11:00:00+00,3/20/2008 1:00,27.8
Oahu,2008-03-20 12:00:00+00,3/20/2008 2:00,27.24
Oahu,2008-03-20 13:00:00+00,3/20/2008 3:00,26.99
Oahu,2008-03-20 14:00:00+00,3/20/2008 4:00,27.14
Oahu,2008-03-20 15:00:00+00,3/20/2008 5:00,89.81
Oahu,2008-03-20 16:00:00+00,3/20/2008 6:00,134.01
Oahu,2008-03-20 17:00:00+00,3/20/2008 7:00,136.32
Oahu,2008-03-20 18:00:00+00,3/20/2008 8:00,136.72
Oahu,2008-03-20 19:00:00+00,3/20/2008 9:00,138.73
Oahu,2008-03-20 20:00:00+00,3/20/2008 10:00,140.23
Oahu,2008-03-20 21:00:00+00,3/20/2008 11:00,141.41
Oahu,2008-03-20 22:00:00+00,3/20/2008 12:00,141.52
Oahu,2008-03-20 23:00:00+00,3/20/2008 13:00,141.45
